DOCKET NUMBER,NOV NUMBER,ADDRESS,STREET NUMBER,STREET DIRECTION,STREET NAME,STREET TYPE,WARD,ISSUING DEPARTMENT,HEARING DATE,CASE DISPOSITION,IMPOSED FINE,ADMIN COSTS,VIOLATION CODE
17BT00601A,16W0504611,1255 S KOLIN AVE,1255,S,KOLIN,AVE,24,Buildings,2/6/17,Non-Suit,$0 ,$0 ,138056
17BT00600A,16NO504682,3614 N ALBANY AVE,3614,N,ALBANY,AVE,33,Buildings,7/10/17,Continuance,$0 ,$0 ,73014
16BT06358A,16SH503027,10728 S WABASH AVE,10728,S,WABASH,AVE,9,Buildings,7/10/17,Continuance,$0 ,$0 ,159027
17BT00627A,17NH0507940,4001 N KILDARE AVE,4001,N,KILDARE,AVE,45,Buildings,2/6/17,Non-Suit,$0 ,$0 ,197079
17BT00648A,16T0504544,3745 N DAMEN AVE,3745,N,DAMEN,AVE,47,Buildings,2/6/17,Non-Suit,$0 ,$0 ,2011
17BT00600A,16NO504682,3614 N ALBANY AVE,3614,N,ALBANY,AVE,33,Buildings,7/10/17,Continuance,$0 ,$0 ,70024
17BT00627A,17NH0507940,4001 N KILDARE AVE,4001,N,KILDARE,AVE,45,Buildings,2/6/17,Non-Suit,$0 ,$0 ,197087
17BT00731A,16SO504680,7420 S COLFAX AVE,7420,S,COLFAX,AVE,7,Buildings,6/5/17,Continuance,$0 ,$0 ,31023
15BN00194A,15FO447441,4230 W MONROE ST,4230,W,MONROE,ST,28,Buildings,5/8/17,Continuance,$0 ,$0 ,190019
16BT04744A,16S0489336,1546 W 95TH ST,1546,W,95TH,ST,21,Buildings,6/12/17,Continuance,$0 ,$0 ,70024
16BT04744A,16S0489336,1546 W 95TH ST,1546,W,95TH,ST,21,Buildings,6/12/17,Continuance,$0 ,$0 ,190019
17BT00688A,16W0504444,6114 W NORTH AVE,6114,W,NORTH,AVE,29,Buildings,7/6/17,Continuance,$0 ,$0 ,31023
17BT00728A,16NO504678,6323 N FRANCISCO AVE,6323,N,FRANCISCO,AVE,50,Buildings,7/10/17,Continuance,$0 ,$0 ,70024
17BT00600A,16NO504682,3614 N ALBANY AVE,3614,N,ALBANY,AVE,33,Buildings,7/10/17,Continuance,$0 ,$0 ,61014
16BT06358A,16SH503027,10728 S WABASH AVE,10728,S,WABASH,AVE,9,Buildings,7/10/17,Continuance,$0 ,$0 ,104015
17BT00600A,16NO504682,3614 N ALBANY AVE,3614,N,ALBANY,AVE,33,Buildings,7/10/17,Continuance,$0 ,$0 ,190019
17BT00644A,16T0504543,5115 S CHRISTIANA AVE,5115,S,CHRISTIANA,AVE,14,Buildings,6/5/17,Continuance,$0 ,$0 ,2011
17BT00601A,16W0504611,1255 S KOLIN AVE,1255,S,KOLIN,AVE,24,Buildings,2/6/17,Non-Suit,$0 ,$0 ,77014
16BN00043A,16FO470649,1634 S KOMENSKY AVE,1634,S,KOMENSKY,AVE,24,Buildings,5/8/17,Continuance,$0 ,$0 ,220024
15BN00194A,15FO447441,4230 W MONROE ST,4230,W,MONROE,ST,28,Buildings,5/8/17,Continuance,$0 ,$0 ,70014
17BT00093A,16WH0505589,1601 N MOBILE AVE,1601,N,MOBILE,AVE,29,Buildings,2/6/17,Non-Suit,$0 ,$0 ,132046
17BT00703A,16S0504632,7415 S COLFAX AVE,7415,S,COLFAX,AVE,7,Buildings,6/5/17,Continuance,$0 ,$0 ,190029
17BT00648A,16T0504544,3745 N DAMEN AVE,3745,N,DAMEN,AVE,47,Buildings,2/6/17,Non-Suit,$0 ,$0 ,2022
16BT05770A,16N0496115,3242 N PULASKI RD,3242,N,PULASKI,RD,30,Buildings,5/9/17,Continuance,$0 ,$0 ,107035
17BT00627A,17NH0507940,4001 N KILDARE AVE,4001,N,KILDARE,AVE,45,Buildings,2/6/17,Non-Suit,$0 ,$0 ,132016
17BT00708A,16C0504681,1832 W HURON ST,1832,W,HURON,ST,1,Buildings,6/12/17,Continuance,$0 ,$0 ,197087
16BT05437A,16TO494187,1549 N BELL AVE,1549,N,BELL,AVE,1,Buildings,2/6/17,Non-Suit,$0 ,$0 ,2011
16BT05528A,16SO495017,33 W 112TH PL,33,W,112TH,PL,34,Buildings,2/6/17,Non-Suit,$0 ,$0 ,160017
17BT00703A,16S0504632,7415 S COLFAX AVE,7415,S,COLFAX,AVE,7,Buildings,6/5/17,Continuance,$0 ,$0 ,61014
17BT00703A,16S0504632,7415 S COLFAX AVE,7415,S,COLFAX,AVE,7,Buildings,6/5/17,Continuance,$0 ,$0 ,62024
16BT06358A,16SH503027,10728 S WABASH AVE,10728,S,WABASH,AVE,9,Buildings,7/10/17,Continuance,$0 ,$0 ,103035
16BN00029A,16F0468597,3428 W LEXINGTON ST,3428,W,LEXINGTON,ST,24,Buildings,5/8/17,Continuance,$0 ,$0 ,220024
16BN00285A,16F0501276,541 W 85TH ST,541,W,85TH,ST,21,Buildings,2/6/17,Not Liable,$0 ,$0 ,237020
16BT04744A,16S0489336,1546 W 95TH ST,1546,W,95TH,ST,21,Buildings,6/12/17,Continuance,$0 ,$0 ,15012
17BT00708A,16C0504681,1832 W HURON ST,1832,W,HURON,ST,1,Buildings,6/12/17,Continuance,$0 ,$0 ,70024
16BN00043A,16FO470649,1634 S KOMENSKY AVE,1634,S,KOMENSKY,AVE,24,Buildings,5/8/17,Continuance,$0 ,$0 ,46013
16BT05389A,16L0494169,1340 W 87TH ST,1340,W,87TH,ST,21,Buildings,2/6/17,Non-Suit,$0 ,$0 ,220090
15BN00194A,15FO447441,4230 W MONROE ST,4230,W,MONROE,ST,28,Buildings,5/8/17,Continuance,$0 ,$0 ,197019
17BT00601A,16W0504611,1255 S KOLIN AVE,1255,S,KOLIN,AVE,24,Buildings,2/6/17,Non-Suit,$0 ,$0 ,49013
16BT04744A,16S0489336,1546 W 95TH ST,1546,W,95TH,ST,21,Buildings,6/12/17,Continuance,$0 ,$0 ,15062
17BT00600A,16NO504682,3614 N ALBANY AVE,3614,N,ALBANY,AVE,33,Buildings,7/10/17,Continuance,$0 ,$0 ,62024
16BT06151A,16C0498659,3205 S MORGAN ST,3205,S,MORGAN,ST,11,Buildings,6/12/17,Continuance,$0 ,$0 ,61014
17BT00688A,16W0504444,6114 W NORTH AVE,6114,W,NORTH,AVE,29,Buildings,7/6/17,Continuance,$0 ,$0 ,73014
17BT00708A,16C0504681,1832 W HURON ST,1832,W,HURON,ST,1,Buildings,6/12/17,Continuance,$0 ,$0 ,77014
16BT06255A,16SO499248,5123 S INDIANA AVE,5123,S,INDIANA,AVE,3,Buildings,6/12/17,Continuance,$0 ,$0 ,77014
16BN00226A,16F0491489,7947 S MAPLEWOOD AVE,7947,S,MAPLEWOOD,AVE,18,Buildings,5/8/17,Continuance,$0 ,$0 ,70024
16BT04973A,16CO491195,1458 W BLACKHAWK ST,1458,W,BLACKHAWK,ST,2,Buildings,7/12/17,Continuance,$0 ,$0 ,196029
17BT00604A,16V0504604,2600 W 35TH ST,2600,W,35TH,ST,12,Buildings,2/6/17,Non-Suit,$0 ,$0 ,251010
16BT04973A,16CO491195,1458 W BLACKHAWK ST,1458,W,BLACKHAWK,ST,2,Buildings,7/12/17,Continuance,$0 ,$0 ,106015
17BT00623A,17SH0507802,7555 S YALE AVE,7555,S,YALE,AVE,6,Buildings,2/6/17,Non-Suit,$0 ,$0 ,132016
16BT06255A,16SO499248,5123 S INDIANA AVE,5123,S,INDIANA,AVE,3,Buildings,6/12/17,Continuance,$0 ,$0 ,190019
16BT04744A,16S0489336,9449 S ASHLAND AVE,9449,S,ASHLAND,AVE,21,Buildings,6/12/17,Continuance,$0 ,$0 ,190019
17BT00708A,16C0504681,1832 W HURON ST,1832,W,HURON,ST,1,Buildings,6/12/17,Continuance,$0 ,$0 ,17012
16BT06358A,16SH503027,10728 S WABASH AVE,10728,S,WABASH,AVE,9,Buildings,7/10/17,Continuance,$0 ,$0 ,73044
17BT00622A,17NH0507949,3253 N PULASKI RD,3253,N,PULASKI,RD,30,Buildings,2/6/17,Non-Suit,$0 ,$0 ,132016
16BT03724A,16L0484380,728 N RIDGEWAY AVE,728,N,RIDGEWAY,AVE,27,Buildings,6/12/17,Continuance,$0 ,$0 ,220019
15BN00194A,15FO447441,4230 W MONROE ST,4230,W,MONROE,ST,28,Buildings,5/8/17,Continuance,$0 ,$0 ,220085
16BT05770A,16N0496115,3242 N PULASKI RD,3242,N,PULASKI,RD,30,Buildings,5/9/17,Continuance,$0 ,$0 ,63024
16BT06151A,16C0498659,3205 S MORGAN ST,3205,S,MORGAN,ST,11,Buildings,6/12/17,Continuance,$0 ,$0 ,190019
17BT00622A,17NH0507949,3286 N MILWAUKEE AVE,3286,N,MILWAUKEE,AVE,30,Buildings,2/6/17,Non-Suit,$0 ,$0 ,46013
16BT04744A,16S0489336,9449 S ASHLAND AVE,9449,S,ASHLAND,AVE,21,Buildings,6/12/17,Continuance,$0 ,$0 ,103015
16BT06255A,16SO499248,5123 S INDIANA AVE,5123,S,INDIANA,AVE,3,Buildings,6/12/17,Continuance,$0 ,$0 ,70014
17BT00728A,16NO504678,6323 N FRANCISCO AVE,6323,N,FRANCISCO,AVE,50,Buildings,7/10/17,Continuance,$0 ,$0 ,79014
16BT03724A,16L0484380,728 N RIDGEWAY AVE,728,N,RIDGEWAY,AVE,27,Buildings,6/12/17,Continuance,$0 ,$0 ,220091
17BT00618A,17SH0507648,7050 S MERRILL AVE,7050,S,MERRILL,AVE,5,Buildings,2/6/17,Non-Suit,$0 ,$0 ,46013
16BT03723A,16T0484315,3454 N RIDGEWAY AVE,3454,N,RIDGEWAY,AVE,30,Buildings,4/10/17,Continuance,$0 ,$0 ,2011
16BT04726A,16T0489404,2040 N BURLING ST,2040,N,BURLING,ST,43,Buildings,5/8/17,Continuance,$0 ,$0 ,2022
16BT03723A,16T0484315,3454 N RIDGEWAY AVE,3454,N,RIDGEWAY,AVE,30,Buildings,4/10/17,Continuance,$0 ,$0 ,2022
16BT05528A,16SO495017,33 W 112TH PL,33,W,112TH,PL,34,Buildings,2/6/17,Non-Suit,$0 ,$0 ,197087
17BT00616A,17NH0507646,549 W BROMPTON AVE,549,W,BROMPTON,AVE,46,Buildings,2/6/17,Non-Suit,$0 ,$0 ,132016
16BT05770A,16N0496115,3242 N PULASKI RD,3242,N,PULASKI,RD,30,Buildings,5/9/17,Continuance,$0 ,$0 ,190019
16BT06358A,16SH503027,10728 S WABASH AVE,10728,S,WABASH,AVE,9,Buildings,7/10/17,Continuance,$0 ,$0 ,138056
16BT04262A,16LO486441,1045 N LEAVITT ST,1045,N,LEAVITT,ST,2,Buildings,2/6/17,Non-Suit,$0 ,$0 ,220091
17BT00600A,16NO504682,3614 N ALBANY AVE,3614,N,ALBANY,AVE,33,Buildings,7/10/17,Continuance,$0 ,$0 ,2020
16BT04973A,16CO491195,1458 W BLACKHAWK ST,1458,W,BLACKHAWK,ST,2,Buildings,7/12/17,Continuance,$0 ,$0 ,138106
16BN00226A,16F0491489,7947 S MAPLEWOOD AVE,7947,S,MAPLEWOOD,AVE,18,Buildings,5/8/17,Continuance,$0 ,$0 ,197087
16BT04973A,16CO491195,1458 W BLACKHAWK ST,1458,W,BLACKHAWK,ST,2,Buildings,7/12/17,Continuance,$0 ,$0 ,65034
17BT00728A,16NO504678,6323 N FRANCISCO AVE,6323,N,FRANCISCO,AVE,50,Buildings,7/10/17,Continuance,$0 ,$0 ,70014
16BT03177A,16S0479656,6405 S WOOD ST,6405,S,WOOD,ST,15,Buildings,6/12/17,Continuance,$0 ,$0 ,197087
17BT00627A,17NH0507940,4256 W IRVING PARK RD,4256,W,IRVING PARK,RD,45,Buildings,2/6/17,Non-Suit,$0 ,$0 ,197079
16BT04744A,16S0489336,1546 W 95TH ST,1546,W,95TH,ST,21,Buildings,6/12/17,Continuance,$0 ,$0 ,65034
17BT00731A,16SO504680,7420 S COLFAX AVE,7420,S,COLFAX,AVE,7,Buildings,6/5/17,Continuance,$0 ,$0 ,70014
17BT00623A,17SH0507802,7555 S YALE AVE,7555,S,YALE,AVE,6,Buildings,2/6/17,Non-Suit,$0 ,$0 ,197019
17BT00708A,16C0504681,1832 W HURON ST,1832,W,HURON,ST,1,Buildings,6/12/17,Continuance,$0 ,$0 ,196029
17BT00708A,16C0504681,1832 W HURON ST,1832,W,HURON,ST,1,Buildings,6/12/17,Continuance,$0 ,$0 ,138056
17BT00646A,16L0504443,2838 E 80TH ST,2838,E,80TH,ST,7,Buildings,2/6/17,Non-Suit,$0 ,$0 ,220030
16BT06358A,16SH503027,10728 S WABASH AVE,10728,S,WABASH,AVE,9,Buildings,7/10/17,Continuance,$0 ,$0 ,197019
17BT00600A,16NO504682,3614 N ALBANY AVE,3614,N,ALBANY,AVE,33,Buildings,7/10/17,Continuance,$0 ,$0 ,74024
16BT03177A,16S0479656,6405 S WOOD ST,6405,S,WOOD,ST,15,Buildings,6/12/17,Continuance,$0 ,$0 ,2071
16BN00226A,16F0491489,7947 S MAPLEWOOD AVE,7947,S,MAPLEWOOD,AVE,18,Buildings,5/8/17,Continuance,$0 ,$0 ,74024
16BT06151A,16C0498659,3205 S MORGAN ST,3205,S,MORGAN,ST,11,Buildings,6/12/17,Continuance,$0 ,$0 ,196019
17BT00619A,17CH0507807,4745 S WESTERN AVE,4745,S,WESTERN,AVE,15,Buildings,2/6/17,Non-Suit,$0 ,$0 ,197019
17BT00093A,16WH0505589,1601 N MOBILE AVE,1601,N,MOBILE,AVE,29,Buildings,2/6/17,Non-Suit,$0 ,$0 ,132016
17BT00708A,16C0504681,1832 W HURON ST,1832,W,HURON,ST,1,Buildings,6/12/17,Continuance,$0 ,$0 ,63024
16BT04744A,16S0489336,9449 S ASHLAND AVE,9449,S,ASHLAND,AVE,21,Buildings,6/12/17,Continuance,$0 ,$0 ,31013
17BT00093A,16WH0505589,1601 N MOBILE AVE,1601,N,MOBILE,AVE,29,Buildings,2/6/17,Non-Suit,$0 ,$0 ,46013
16BT04744A,16S0489336,1546 W 95TH ST,1546,W,95TH,ST,21,Buildings,6/12/17,Continuance,$0 ,$0 ,73014
16BN00226A,16F0491489,7947 S MAPLEWOOD AVE,7947,S,MAPLEWOOD,AVE,18,Buildings,5/8/17,Continuance,$0 ,$0 ,197079
16BT04581A,16TO488580,4015 W LEXINGTON ST,4015,W,LEXINGTON,ST,24,Buildings,2/6/17,Non-Suit,$0 ,$0 ,2022
16BT06358A,16SH503027,10728 S WABASH AVE,10728,S,WABASH,AVE,9,Buildings,7/10/17,Continuance,$0 ,$0 ,197087
17BT00616A,17NH0507646,3511 N PINE GROVE AVE,3511,N,PINE GROVE,AVE,46,Buildings,2/6/17,Non-Suit,$0 ,$0 ,132016
16BN00029A,16F0468597,3428 W LEXINGTON ST,3428,W,LEXINGTON,ST,24,Buildings,5/8/17,Continuance,$0 ,$0 ,70024
17BT00731A,16SO504680,7420 S COLFAX AVE,7420,S,COLFAX,AVE,7,Buildings,6/5/17,Continuance,$0 ,$0 ,220083
17BT00622A,17NH0507949,3253 N PULASKI RD,3253,N,PULASKI,RD,30,Buildings,2/6/17,Non-Suit,$0 ,$0 ,197079
16BT05528A,16SO495017,33 W 112TH PL,33,W,112TH,PL,34,Buildings,2/6/17,Non-Suit,$0 ,$0 ,70024
15BN00194A,15FO447441,4230 W MONROE ST,4230,W,MONROE,ST,28,Buildings,5/8/17,Continuance,$0 ,$0 ,196029
16BT06255A,16SO499248,5123 S INDIANA AVE,5123,S,INDIANA,AVE,3,Buildings,6/12/17,Continuance,$0 ,$0 ,77024
16BT05437A,16TO494187,2225 W NORTH AVE,2225,W,NORTH,AVE,1,Buildings,2/6/17,Non-Suit,$0 ,$0 ,2011
16BT03724A,16L0484380,728 N RIDGEWAY AVE,728,N,RIDGEWAY,AVE,27,Buildings,6/12/17,Continuance,$0 ,$0 ,220095
16BN00029A,16F0468597,3428 W LEXINGTON ST,3428,W,LEXINGTON,ST,24,Buildings,5/8/17,Continuance,$0 ,$0 ,2071
16BT06255A,16SO499248,5123 S INDIANA AVE,5123,S,INDIANA,AVE,3,Buildings,6/12/17,Continuance,$0 ,$0 ,71014
17BT00625A,17NH0507937,2716 N LINDER AVE,2716,N,LINDER,AVE,30,Buildings,2/6/17,Non-Suit,$0 ,$0 ,132016
16BT06358A,16SH503027,10728 S WABASH AVE,10728,S,WABASH,AVE,9,Buildings,7/10/17,Continuance,$0 ,$0 ,101015
16BT04744A,16S0489336,1546 W 95TH ST,1546,W,95TH,ST,21,Buildings,6/12/17,Continuance,$0 ,$0 ,2021
16BT04744A,16S0489336,9449 S ASHLAND AVE,9449,S,ASHLAND,AVE,21,Buildings,6/12/17,Continuance,$0 ,$0 ,196029
16BT04744A,16S0489336,9449 S ASHLAND AVE,9449,S,ASHLAND,AVE,21,Buildings,6/12/17,Continuance,$0 ,$0 ,2021
17BT00728A,16NO504678,6323 N FRANCISCO AVE,6323,N,FRANCISCO,AVE,50,Buildings,7/10/17,Continuance,$0 ,$0 ,65034
17BT00601A,16W0504611,1255 S KOLIN AVE,1255,S,KOLIN,AVE,24,Buildings,2/6/17,Non-Suit,$0 ,$0 ,138106
16BT05770A,16N0496115,3242 N PULASKI RD,3242,N,PULASKI,RD,30,Buildings,5/9/17,Continuance,$0 ,$0 ,31023
16BT05528A,16SO495017,33 W 112TH PL,33,W,112TH,PL,34,Buildings,2/6/17,Non-Suit,$0 ,$0 ,73054
16BT04744A,16S0489336,9449 S ASHLAND AVE,9449,S,ASHLAND,AVE,21,Buildings,6/12/17,Continuance,$0 ,$0 ,73014
16BT04744A,16S0489336,1546 W 95TH ST,1546,W,95TH,ST,21,Buildings,6/12/17,Continuance,$0 ,$0 ,136026
16BT04744A,16S0489336,9449 S ASHLAND AVE,9449,S,ASHLAND,AVE,21,Buildings,6/12/17,Continuance,$0 ,$0 ,101015
17BT00646A,16L0504443,2838 E 80TH ST,2838,E,80TH,ST,7,Buildings,2/6/17,Non-Suit,$0 ,$0 ,220036
16BN00226A,16F0491489,7947 S MAPLEWOOD AVE,7947,S,MAPLEWOOD,AVE,18,Buildings,5/8/17,Continuance,$0 ,$0 ,220019
16BN00029A,16F0468597,3428 W LEXINGTON ST,3428,W,LEXINGTON,ST,24,Buildings,5/8/17,Continuance,$0 ,$0 ,2011
17BT00600A,16NO504682,3614 N ALBANY AVE,3614,N,ALBANY,AVE,33,Buildings,7/10/17,Continuance,$0 ,$0 ,138056
15BN00194A,15FO447441,4230 W MONROE ST,4230,W,MONROE,ST,28,Buildings,5/8/17,Continuance,$0 ,$0 ,106015
16BN00029A,16F0468597,3428 W LEXINGTON ST,3428,W,LEXINGTON,ST,24,Buildings,5/8/17,Continuance,$0 ,$0 ,220019
15BN00194A,15FO447441,4230 W MONROE ST,4230,W,MONROE,ST,28,Buildings,5/8/17,Continuance,$0 ,$0 ,73014
16BT04973A,16CO491195,1458 W BLACKHAWK ST,1458,W,BLACKHAWK,ST,2,Buildings,7/12/17,Continuance,$0 ,$0 ,197019
16BT04744A,16S0489336,9449 S ASHLAND AVE,9449,S,ASHLAND,AVE,21,Buildings,6/12/17,Continuance,$0 ,$0 ,157047
17BT00619A,17CH0507807,4745 S WESTERN AVE,4745,S,WESTERN,AVE,15,Buildings,2/6/17,Non-Suit,$0 ,$0 ,104075
16BT03177A,16S0479656,6405 S WOOD ST,6405,S,WOOD,ST,15,Buildings,6/12/17,Continuance,$0 ,$0 ,2011
16BN00029A,16F0468597,3428 W LEXINGTON ST,3428,W,LEXINGTON,ST,24,Buildings,5/8/17,Continuance,$0 ,$0 ,190019
16BT06255A,16SO499248,5123 S INDIANA AVE,5123,S,INDIANA,AVE,3,Buildings,6/12/17,Continuance,$0 ,$0 ,196029
16BT05437A,16TO494187,2225 W NORTH AVE,2225,W,NORTH,AVE,1,Buildings,2/6/17,Non-Suit,$0 ,$0 ,2022
17BT00728A,16NO504678,6323 N FRANCISCO AVE,6323,N,FRANCISCO,AVE,50,Buildings,7/10/17,Continuance,$0 ,$0 ,190019
17BT00688A,16W0504444,6114 W NORTH AVE,6114,W,NORTH,AVE,29,Buildings,7/6/17,Continuance,$0 ,$0 ,107035
16BT06358A,16SH503027,10728 S WABASH AVE,10728,S,WABASH,AVE,9,Buildings,7/10/17,Continuance,$0 ,$0 ,15062
16BT04973A,16CO491195,1458 W BLACKHAWK ST,1458,W,BLACKHAWK,ST,2,Buildings,7/12/17,Continuance,$0 ,$0 ,105055
17BT00600A,16NO504682,3614 N ALBANY AVE,3614,N,ALBANY,AVE,33,Buildings,7/10/17,Continuance,$0 ,$0 ,2021
17BT00618A,17SH0507648,7050 S MERRILL AVE,7050,S,MERRILL,AVE,5,Buildings,2/6/17,Non-Suit,$0 ,$0 ,132016
16BT06358A,16SH503027,10728 S WABASH AVE,10728,S,WABASH,AVE,9,Buildings,7/10/17,Continuance,$0 ,$0 ,67014
16BN00226A,16F0491489,7947 S MAPLEWOOD AVE,7947,S,MAPLEWOOD,AVE,18,Buildings,5/8/17,Continuance,$0 ,$0 ,220085
16BT06151A,16C0498659,3205 S MORGAN ST,3205,S,MORGAN,ST,11,Buildings,6/12/17,Continuance,$0 ,$0 ,15012
16BT04744A,16S0489336,1546 W 95TH ST,1546,W,95TH,ST,21,Buildings,6/12/17,Continuance,$0 ,$0 ,101015
16BN00043A,16FO470649,1634 S KOMENSKY AVE,1634,S,KOMENSKY,AVE,24,Buildings,5/8/17,Continuance,$0 ,$0 ,190019
16BN00043A,16FO470649,1634 S KOMENSKY AVE,1634,S,KOMENSKY,AVE,24,Buildings,5/8/17,Continuance,$0 ,$0 ,197019
17BT00646A,16L0504443,7957 S MUSKEGON AVE,7957,S,MUSKEGON,AVE,7,Buildings,2/6/17,Non-Suit,$0 ,$0 ,220030
16BT04581A,16TO488580,4015 W LEXINGTON ST,4015,W,LEXINGTON,ST,24,Buildings,2/6/17,Non-Suit,$0 ,$0 ,2011
16BT04744A,16S0489336,1546 W 95TH ST,1546,W,95TH,ST,21,Buildings,6/12/17,Continuance,$0 ,$0 ,157047
15BN00194A,15FO447441,4230 W MONROE ST,4230,W,MONROE,ST,28,Buildings,5/8/17,Continuance,$0 ,$0 ,140016
17BT00644A,16T0504543,5115 S CHRISTIANA AVE,5115,S,CHRISTIANA,AVE,14,Buildings,6/5/17,Continuance,$0 ,$0 ,2022
17BT00688A,16W0504444,6114 W NORTH AVE,6114,W,NORTH,AVE,29,Buildings,7/6/17,Continuance,$0 ,$0 ,65014
16BT05528A,16SO495017,33 W 112TH PL,33,W,112TH,PL,34,Buildings,2/6/17,Non-Suit,$0 ,$0 ,153017
17BT00619A,17CH0507807,4745 S WESTERN AVE,4745,S,WESTERN,AVE,15,Buildings,2/6/17,Non-Suit,$0 ,$0 ,132016
17BT00627A,17NH0507940,4256 W IRVING PARK RD,4256,W,IRVING PARK,RD,45,Buildings,2/6/17,Non-Suit,$0 ,$0 ,197087
16BT06358A,16SH503027,10728 S WABASH AVE,10728,S,WABASH,AVE,9,Buildings,7/10/17,Continuance,$0 ,$0 ,104025
16BT05770A,16N0496115,3242 N PULASKI RD,3242,N,PULASKI,RD,30,Buildings,5/9/17,Continuance,$0 ,$0 ,61014
16BT05014A,16CO491695,4751 S VINCENNES AVE,4751,S,VINCENNES,AVE,3,Buildings,6/6/17,Continuance,$0 ,$0 ,2021
16BT05968A,16SO497214,2202 E 68TH ST,2202,E,68TH,ST,5,Buildings,6/6/17,Continuance,$0 ,$0 ,140016
16BT05968A,16SO497214,2202 E 68TH ST,2202,E,68TH,ST,5,Buildings,6/6/17,Continuance,$0 ,$0 ,133016
16BT05968A,16SO497214,6755 S PAXTON AVE,6755,S,PAXTON,AVE,5,Buildings,6/6/17,Continuance,$0 ,$0 ,196029
16BT03849A,16S0484635,8332 S PERRY AVE,8332,S,PERRY,AVE,21,Buildings,4/11/17,Continuance,$0 ,$0 ,79024
16BT05968A,16SO497214,6755 S PAXTON AVE,6755,S,PAXTON,AVE,5,Buildings,6/6/17,Continuance,$0 ,$0 ,198019
16BT06604A,16SH0504961,5926 S PEORIA ST,5926,S,PEORIA,ST,16,Buildings,2/7/17,Non-Suit,$0 ,$0 ,197079
17BT00661A,16TO504809,2501 W 50TH ST,2501,W,50TH,ST,14,Buildings,2/7/17,Non-Suit,$0 ,$0 ,2011
17BT00440A,16SO503520,9038 S MAY ST,9038,S,MAY,ST,21,Buildings,2/7/17,Non-Suit,$0 ,$0 ,104035
17BT00440A,16SO503520,9038 S MAY ST,9038,S,MAY,ST,21,Buildings,2/7/17,Non-Suit,$0 ,$0 ,104015
16BT05308A,16P0493732,2749 N KOSTNER AVE,2749,N,KOSTNER,AVE,31,Buildings,5/9/17,Continuance,$0 ,$0 ,190019
17BT00612A,16NO504830,3809 W FULLERTON AVE,3809,W,FULLERTON,AVE,35,Buildings,6/6/17,Continuance,$0 ,$0 ,65014
17BT00440A,16SO503520,9038 S MAY ST,9038,S,MAY,ST,21,Buildings,2/7/17,Non-Suit,$0 ,$0 ,70024
17BT00610A,16NO504833,2530 N SACRAMENTO AVE,2530,N,SACRAMENTO,AVE,32,Buildings,6/6/17,Continuance,$0 ,$0 ,15012
16BT05968A,16SO497214,6755 S PAXTON AVE,6755,S,PAXTON,AVE,5,Buildings,6/6/17,Continuance,$0 ,$0 ,196019
16BT05014A,16CO491695,506 E 48TH ST,506,E,48TH,ST,3,Buildings,6/6/17,Continuance,$0 ,$0 ,190019
16BT05014A,16CO491695,506 E 48TH ST,506,E,48TH,ST,3,Buildings,6/6/17,Continuance,$0 ,$0 ,73014
16BT05447A,16NO494349,2920 N RICHMOND ST,2920,N,RICHMOND,ST,33,Buildings,6/6/17,Continuance,$0 ,$0 ,138066
17BT00612A,16NO504830,3809 W FULLERTON AVE,3809,W,FULLERTON,AVE,35,Buildings,6/6/17,Continuance,$0 ,$0 ,61014
16BT05003A,16EO491530,215 N ABERDEEN ST,215,N,ABERDEEN,ST,27,Buildings,2/7/17,Non-Suit,$0 ,$0 ,EV1111
16BT05968A,16SO497214,2202 E 68TH ST,2202,E,68TH,ST,5,Buildings,6/6/17,Continuance,$0 ,$0 ,70024
16BT05308A,16P0493732,2749 N KOSTNER AVE,2749,N,KOSTNER,AVE,31,Buildings,5/9/17,Continuance,$0 ,$0 ,157047
16BT05014A,16CO491695,506 E 48TH ST,506,E,48TH,ST,3,Buildings,6/6/17,Continuance,$0 ,$0 ,196029
16BT05014A,16CO491695,506 E 48TH ST,506,E,48TH,ST,3,Buildings,6/6/17,Continuance,$0 ,$0 ,77024
17BT00610A,16NO504833,2530 N SACRAMENTO AVE,2530,N,SACRAMENTO,AVE,32,Buildings,6/6/17,Continuance,$0 ,$0 ,65034
16BT03849A,16S0484635,8332 S PERRY AVE,8332,S,PERRY,AVE,21,Buildings,4/11/17,Continuance,$0 ,$0 ,190019
16BT05014A,16CO491695,4751 S VINCENNES AVE,4751,S,VINCENNES,AVE,3,Buildings,6/6/17,Continuance,$0 ,$0 ,196029
17BT00676A,16T0504810,1628 W WINONA ST,1628,W,WINONA,ST,40,Buildings,6/6/17,Continuance,$0 ,$0 ,2022
17BT00610A,16NO504833,2530 N SACRAMENTO AVE,2530,N,SACRAMENTO,AVE,32,Buildings,6/6/17,Continuance,$0 ,$0 ,101025
16BT05308A,16P0493732,4351 W DIVERSEY AVE,4351,W,DIVERSEY,AVE,31,Buildings,5/9/17,Continuance,$0 ,$0 ,190019
17BT00491A,17SH0507456,6529 S EBERHART AVE,6529,S,EBERHART,AVE,20,Buildings,2/7/17,Non-Suit,$0 ,$0 ,154027
16BT05447A,16NO494349,2920 N RICHMOND ST,2920,N,RICHMOND,ST,33,Buildings,6/6/17,Continuance,$0 ,$0 ,61014
